attScalar, iteration, data, tp, tn, fp, fn, accuracy, precision, recall, F-1 measure
1.3,33,train,2134,2551,414,831,0.429679595278,0.837519623234,0.719730185497,0.774170143298
1.3,33,test,527,653,204,330,0.426487747958,0.720930232558,0.614935822637,0.663727959698
1.3,34,train,2107,2572,393,858,0.421585160202,0.8428,0.710623946037,0.771088746569
1.3,34,test,513,661,196,344,0.413652275379,0.723554301834,0.598599766628,0.655172413793
1.3,35,train,2137,2567,398,828,0.427487352445,0.842998027613,0.720741989882,0.777090909091
1.3,35,test,521,657,200,336,0.42065344224,0.722607489598,0.607934655776,0.660329531052
1.3,36,train,2108,2577,388,857,0.420910623946,0.844551282051,0.710961214165,0.772019776598
1.3,36,test,511,660,197,346,0.413068844807,0.721751412429,0.596266044341,0.65303514377
1.3,37,train,2136,2566,399,829,0.427487352445,0.842603550296,0.720404721754,0.776727272727
1.3,37,test,516,656,201,341,0.418319719953,0.719665271967,0.602100350058,0.655654383736
1.3,38,train,2131,2581,384,834,0.424114671164,0.84731610338,0.718718381113,0.777737226277
1.3,38,test,512,657,200,345,0.415402567095,0.719101123596,0.597432905484,0.652644996813
1.3,39,train,2156,2573,392,809,0.429679595278,0.846153846154,0.727150084317,0.782151278796
1.3,39,test,518,656,201,339,0.419486581097,0.720445062587,0.604434072345,0.657360406091
1.4,0,train,709,2537,428,2256,0.19173693086,0.623570800352,0.239123102867,0.345685031692
1.4,0,test,210,738,119,647,0.19194865811,0.63829787234,0.24504084014,0.35413153457
1.4,1,train,1877,1802,1163,1088,0.512647554806,0.617434210526,0.63305227656,0.625145711907
1.4,1,test,571,515,342,286,0.532672112019,0.625410733844,0.666277712952,0.645197740113
1.4,2,train,1743,2195,770,1222,0.423777403035,0.693593314763,0.587858347386,0.636363636364
1.4,2,test,500,619,238,357,0.43057176196,0.677506775068,0.583430571762,0.626959247649
1.4,3,train,1889,2331,634,1076,0.425463743676,0.748711850971,0.637099494098,0.688411078717
1.4,3,test,550,653,204,307,0.439906651109,0.729442970822,0.641773628938,0.682805710739
1.4,4,train,1801,2445,520,1164,0.391399662732,0.775958638518,0.60741989882,0.681422625804
1.4,4,test,512,687,170,345,0.397899649942,0.75073313783,0.597432905484,0.665367121507
1.4,5,train,1683,2535,430,1282,0.356323777403,0.796497870327,0.567622259696,0.662859393462
1.4,5,test,472,708,149,385,0.362310385064,0.760064412238,0.550758459743,0.638700947226
1.4,6,train,1792,2495,470,1173,0.381450252951,0.792219274978,0.604384485666,0.685670556725
1.4,6,test,503,700,157,354,0.385064177363,0.762121212121,0.586931155193,0.663150955834
1.4,7,train,1915,2439,526,1050,0.411635750422,0.78451454322,0.64586846543,0.708472068073
1.4,7,test,536,673,184,321,0.420070011669,0.744444444444,0.625437572929,0.679771718453
1.4,8,train,1774,2542,423,1191,0.370489038786,0.807464724624,0.598313659359,0.687330492057
1.4,8,test,493,709,148,364,0.373978996499,0.769110764431,0.575262543757,0.658210947931
1.4,9,train,1661,2606,359,1304,0.340640809444,0.822277227723,0.560202360877,0.666399197593
1.4,9,test,456,727,130,401,0.341890315053,0.778156996587,0.532088681447,0.632016632017
1.4,10,train,1621,2629,336,1344,0.330016863406,0.828308635667,0.54671163575,0.65867533523
1.4,10,test,433,734,123,424,0.3243873979,0.778776978417,0.505250875146,0.61288039632
1.4,11,train,1663,2613,352,1302,0.339797639123,0.825310173697,0.560876897133,0.667871485944
1.4,11,test,433,732,125,424,0.325554259043,0.775985663082,0.505250875146,0.612014134276
1.4,12,train,1691,2608,357,1274,0.345362563238,0.82568359375,0.570320404722,0.674645920606
1.4,12,test,436,729,128,421,0.329054842474,0.77304964539,0.508751458576,0.613652357495
1.4,13,train,1703,2611,354,1262,0.346880269815,0.827904715605,0.57436762226,0.678215850259
1.4,13,test,441,725,132,416,0.33430571762,0.769633507853,0.514585764294,0.616783216783
1.4,14,train,1757,2594,371,1208,0.358853288364,0.825657894737,0.59258010118,0.689966620852
1.4,14,test,463,716,141,394,0.352392065344,0.766556291391,0.540256709452,0.633812457221
1.4,15,train,1783,2578,387,1182,0.365935919056,0.821658986175,0.601349072513,0.694449853944
1.4,15,test,465,711,146,392,0.356476079347,0.761047463175,0.542590431739,0.633514986376
1.4,16,train,1799,2593,372,1166,0.36610455312,0.828650391525,0.606745362563,0.70054517134
1.4,16,test,464,713,144,393,0.354725787631,0.763157894737,0.541423570595,0.633447098976
1.4,17,train,1828,2577,388,1137,0.373693086003,0.824909747292,0.61652613828,0.705655278904
1.4,17,test,473,695,162,384,0.370478413069,0.744881889764,0.551925320887,0.634048257373
1.4,18,train,1838,2581,384,1127,0.374704890388,0.827182718272,0.619898819562,0.708694813958
1.4,18,test,467,697,160,390,0.365810968495,0.744816586922,0.544924154026,0.629380053908
1.4,19,train,1808,2593,372,1157,0.367622259696,0.829357798165,0.609780775717,0.702818270165
1.4,19,test,457,696,161,400,0.360560093349,0.739482200647,0.53325554259,0.619661016949
1.4,20,train,1842,2574,391,1123,0.376559865093,0.824899238692,0.621247892074,0.708734128511
1.4,20,test,471,691,166,386,0.371645274212,0.739403453689,0.5495915986,0.630522088353
1.4,21,train,1761,2601,364,1204,0.358347386172,0.828705882353,0.593929173693,0.691944990177
1.4,21,test,451,702,155,406,0.353558926488,0.744224422442,0.526254375729,0.616541353383
1.4,22,train,1805,2579,386,1160,0.369477234401,0.823824737563,0.608768971332,0.700155159038
1.4,22,test,465,697,160,392,0.364644107351,0.744,0.542590431739,0.627530364372
1.4,23,train,1862,2575,390,1103,0.37976391231,0.826820603908,0.627993254637,0.713820203182
1.4,23,test,470,693,164,387,0.369894982497,0.741324921136,0.548424737456,0.630449362844
1.4,24,train,1800,2602,363,1165,0.364755480607,0.832177531207,0.607082630691,0.702028081123
1.4,24,test,462,700,157,395,0.361143523921,0.746365105008,0.539089848308,0.626016260163
1.4,25,train,1912,2557,408,1053,0.391231028668,0.824137931034,0.644856661046,0.723557237465
1.4,25,test,485,678,179,372,0.38739789965,0.730421686747,0.565927654609,0.637738330046
1.4,26,train,1825,2618,347,1140,0.366273187184,0.840239410681,0.615514333895,0.710531438583
1.4,26,test,455,701,156,402,0.356476079347,0.744680851064,0.530921820303,0.619891008174
1.4,27,train,1945,2546,419,1020,0.398650927487,0.822758037225,0.655986509275,0.729968099081
1.4,27,test,488,677,180,369,0.389731621937,0.730538922156,0.56942823804,0.64
1.4,28,train,1850,2610,355,1115,0.371838111298,0.839002267574,0.623946037099,0.715667311412
1.4,28,test,464,693,164,393,0.366394399067,0.738853503185,0.541423570595,0.624915824916
1.4,29,train,1982,2552,413,983,0.403878583474,0.827557411273,0.668465430017,0.739552238806
1.4,29,test,499,668,189,358,0.401400233372,0.725290697674,0.582263710618,0.645954692557
1.4,30,train,1920,2599,366,1045,0.385497470489,0.839895013123,0.647554806071,0.731289278233
1.4,30,test,473,685,172,384,0.376312718786,0.733333333333,0.551925320887,0.62982689747
1.4,31,train,1940,2591,374,1025,0.390219224283,0.838375108038,0.654300168634,0.734987687062
1.4,31,test,483,685,172,374,0.382147024504,0.737404580153,0.563593932322,0.638888888889
1.4,32,train,1921,2604,361,1044,0.384822934233,0.84180543383,0.647892074199,0.732227939775
1.4,32,test,471,683,174,386,0.376312718786,0.73023255814,0.5495915986,0.627163781625
1.4,33,train,2114,2532,433,851,0.429510961214,0.829996073812,0.712984822934,0.767053701016
1.4,33,test,516,646,211,341,0.424154025671,0.709766162311,0.602100350058,0.651515151515
1.4,34,train,1953,2600,365,1012,0.39089376054,0.842536669543,0.6586846543,0.739352640545
1.4,34,test,479,679,178,378,0.383313885648,0.729071537291,0.558926487748,0.632760898283
1.4,35,train,2082,2558,407,883,0.419730185497,0.836480514263,0.702192242833,0.763476347635
1.4,35,test,501,649,208,356,0.413652275379,0.706629055007,0.584597432905,0.639846743295
1.4,36,train,2080,2542,423,885,0.422091062395,0.831002796644,0.701517706577,0.760790051207
1.4,36,test,505,644,213,352,0.418903150525,0.703342618384,0.58926487748,0.64126984127
1.4,37,train,2126,2523,442,839,0.43305227656,0.827881619938,0.717032040472,0.768480028917
1.4,37,test,513,634,223,344,0.429404900817,0.697010869565,0.598599766628,0.64406779661
1.4,38,train,2022,2587,378,943,0.404721753794,0.8425,0.681956155143,0.753774464119
1.4,38,test,487,665,192,370,0.396149358226,0.717231222386,0.568261376896,0.634114583333
1.4,39,train,2149,2538,427,816,0.434401349073,0.834239130435,0.72478920742,0.775672261325
1.4,39,test,519,634,223,338,0.432905484247,0.699460916442,0.605600933489,0.649155722326
1.5,0,train,757,2608,357,2208,0.187858347386,0.679533213645,0.255311973019,0.371169404266
1.5,0,test,205,747,110,652,0.183780630105,0.650793650794,0.239206534422,0.349829351536
1.5,1,train,1845,1887,1078,1120,0.492917369309,0.631200821074,0.622259696459,0.626698369565
1.5,1,test,557,542,315,300,0.508751458576,0.63876146789,0.649941656943,0.644303065356
1.5,2,train,1745,2284,681,1220,0.40910623946,0.719291014015,0.588532883642,0.647375255055
1.5,2,test,495,647,210,362,0.411318553092,0.702127659574,0.577596266044,0.633802816901
1.5,3,train,1920,2328,637,1045,0.431197301855,0.750879937427,0.647554806071,0.695400217313
1.5,3,test,549,649,208,308,0.441656942824,0.725231175694,0.640606767795,0.68029739777
1.5,4,train,1816,2439,526,1149,0.394940978078,0.775405636208,0.612478920742,0.684379121914
1.5,4,test,509,689,168,348,0.394982497083,0.751846381093,0.593932322054,0.663624511082
1.5,5,train,1830,2470,495,1135,0.392074198988,0.787096774194,0.617200674536,0.691871455577
1.5,5,test,508,692,165,349,0.392648774796,0.754829123328,0.59276546091,0.664052287582
1.5,6,train,1822,2500,465,1143,0.385666104553,0.796676869261,0.614502529511,0.693830921554
1.5,6,test,506,695,162,351,0.389731621937,0.75748502994,0.590431738623,0.663606557377
1.5,7,train,1813,2507,458,1152,0.382967959528,0.798326728314,0.611467116358,0.692513368984
1.5,7,test,502,703,154,355,0.382730455076,0.765243902439,0.585764294049,0.663582286847
1.5,8,train,1918,2455,510,1047,0.409443507589,0.789950576606,0.646880269815,0.711292416095
1.5,8,test,528,687,170,329,0.40723453909,0.756446991404,0.616102683781,0.679099678457
1.5,9,train,1977,2432,533,988,0.423271500843,0.78764940239,0.666779089376,0.722191780822
1.5,9,test,542,672,185,315,0.424154025671,0.74552957359,0.63243873979,0.684343434343
1.5,10,train,1993,2432,533,972,0.425969645868,0.788994457641,0.672175379427,0.725915133855
1.5,10,test,541,663,194,316,0.428821470245,0.736054421769,0.631271878646,0.679648241206
1.5,11,train,1998,2423,542,967,0.428330522766,0.786614173228,0.673861720067,0.725885558583
1.5,11,test,534,663,194,323,0.424737456243,0.733516483516,0.623103850642,0.6738170347
1.5,12,train,2032,2413,552,933,0.435750421585,0.786377708978,0.685328836425,0.732384213372
1.5,12,test,543,655,202,314,0.434655775963,0.728859060403,0.633605600933,0.677902621723
1.5,13,train,2092,2390,575,873,0.449747048904,0.784401949756,0.705564924115,0.742897727273
1.5,13,test,560,637,220,297,0.455075845974,0.717948717949,0.653442240373,0.684178375076
1.5,14,train,2103,2387,578,862,0.452107925801,0.784408802686,0.709274873524,0.744952178533
1.5,14,test,560,639,218,297,0.453908984831,0.719794344473,0.653442240373,0.68501529052
1.5,15,train,2086,2403,562,879,0.446543001686,0.787764350453,0.703541315346,0.743274541244
1.5,15,test,552,639,218,305,0.449241540257,0.716883116883,0.644107351225,0.678549477566
1.5,16,train,2068,2432,533,897,0.438617200675,0.79507881584,0.697470489039,0.743083003953
1.5,16,test,543,642,215,314,0.442240373396,0.71635883905,0.633605600933,0.672445820433
1.5,17,train,2113,2415,550,852,0.449072512648,0.793466015772,0.712647554806,0.750888415068
1.5,17,test,554,638,219,303,0.450991831972,0.716688227684,0.646441073512,0.679754601227
1.5,18,train,1919,2543,422,1046,0.394772344013,0.819735155916,0.647217537943,0.723332076894
1.5,18,test,498,682,175,359,0.392648774796,0.739970282318,0.581096849475,0.650980392157
1.5,19,train,1856,2583,382,1109,0.377403035413,0.829311885612,0.625969645868,0.713434556986
1.5,19,test,473,690,167,384,0.373395565928,0.7390625,0.551925320887,0.631930527722
1.5,20,train,1937,2543,422,1028,0.397807757167,0.821110640102,0.65328836425,0.727648384673
1.5,20,test,503,671,186,354,0.401983663944,0.730043541364,0.586931155193,0.650711513583
1.5,21,train,1961,2523,442,1004,0.405227655987,0.816063254266,0.661382799325,0.730625931446
1.5,21,test,512,664,193,345,0.411318553092,0.726241134752,0.597432905484,0.65556978233
1.5,22,train,2079,2474,491,886,0.433389544688,0.808949416342,0.701180438449,0.751219512195
1.5,22,test,537,647,210,320,0.435822637106,0.718875502008,0.626604434072,0.66957605985
1.5,23,train,1851,2590,375,1114,0.375379426644,0.83153638814,0.624283305228,0.713157387787
1.5,23,test,479,693,164,378,0.375145857643,0.744945567652,0.558926487748,0.638666666667
1.5,24,train,2046,2482,483,919,0.426475548061,0.809015421115,0.690050590219,0.744812522752
1.5,24,test,527,657,200,330,0.424154025671,0.724896836314,0.614935822637,0.665404040404
1.5,25,train,1815,2614,351,1150,0.365261382799,0.837950138504,0.612141652614,0.707464431885
1.5,25,test,455,703,154,402,0.355309218203,0.747126436782,0.530921820303,0.620736698499
1.5,26,train,1853,2612,353,1112,0.372006745363,0.839981867634,0.624957841484,0.716689228389
1.5,26,test,464,696,161,393,0.364644107351,0.7424,0.541423570595,0.626180836707
1.5,27,train,2092,2483,482,873,0.434064080944,0.812742812743,0.705564924115,0.755371005597
1.5,27,test,527,648,209,330,0.429404900817,0.716032608696,0.614935822637,0.661644695543
1.5,28,train,1957,2572,393,1008,0.39629005059,0.832765957447,0.660033726813,0.73640639699
1.5,28,test,491,689,168,366,0.384480746791,0.745068285281,0.57292882147,0.647757255937
1.5,29,train,2246,2372,593,719,0.478752107926,0.791123635083,0.757504215852,0.773949000689
1.5,29,test,577,610,247,280,0.480746791132,0.700242718447,0.673278879813,0.686496133254
1.5,30,train,1991,2577,388,974,0.401180438449,0.836906263136,0.67150084317,0.745134730539
1.5,30,test,505,676,181,352,0.400233372229,0.736151603499,0.58926487748,0.654569021387
1.5,31,train,2014,2563,402,951,0.40741989882,0.833609271523,0.679258010118,0.748559747259
1.5,31,test,509,678,179,348,0.401400233372,0.739825581395,0.593932322054,0.658899676375
1.5,32,train,2151,2481,484,814,0.444350758853,0.816318785579,0.725463743676,0.768214285714
1.5,32,test,545,636,221,312,0.44690781797,0.711488250653,0.635939323221,0.671595810228
1.5,33,train,2022,2586,379,943,0.404890387858,0.84214910454,0.681956155143,0.7536339918
1.5,33,test,493,677,180,364,0.392648774796,0.732540861813,0.575262543757,0.644444444444
1.5,34,train,1792,2673,292,1173,0.351433389545,0.859884836852,0.604384485666,0.709843533373
1.5,34,test,444,717,140,413,0.340723453909,0.760273972603,0.518086347725,0.616238723109
1.5,35,train,2370,2281,684,595,0.515008431703,0.776031434185,0.799325463744,0.787506230271
1.5,35,test,605,557,300,252,0.528004667445,0.668508287293,0.705950991832,0.686719636776
1.5,36,train,2072,2569,396,893,0.416188870152,0.839546191248,0.698819561551,0.762746180747
1.5,36,test,519,671,186,338,0.411318553092,0.736170212766,0.605600933489,0.664532650448
1.5,37,train,2127,2553,412,838,0.428161888702,0.837731390311,0.7173693086,0.77289244186
1.5,37,test,528,655,202,329,0.425904317386,0.723287671233,0.616102683781,0.665406427221
1.5,38,train,2234,2475,490,731,0.459359190556,0.820117474302,0.753456998314,0.785375285639
1.5,38,test,557,614,243,300,0.46674445741,0.69625,0.649941656943,0.67229933615
1.5,39,train,1857,2671,294,1108,0.362731871838,0.863319386332,0.626306913997,0.725957779515
1.5,39,test,443,706,151,414,0.346557759627,0.745791245791,0.516919486581,0.61061337009
1.6,0,train,1052,2358,607,1913,0.27976391231,0.634116937914,0.354806070826,0.455017301038
1.6,0,test,309,672,185,548,0.28821470245,0.625506072874,0.360560093349,0.457438934123
1.6,1,train,1734,1998,967,1231,0.455480607083,0.641984450204,0.584822934233,0.612072008472
1.6,1,test,520,569,288,337,0.471411901984,0.643564356436,0.606767794632,0.624624624625
1.6,2,train,1802,2285,680,1163,0.418549747049,0.72602739726,0.607757166948,0.661648613916
1.6,2,test,500,645,212,357,0.415402567095,0.702247191011,0.583430571762,0.6373486297
1.6,3,train,1852,2357,608,1113,0.414839797639,0.752845528455,0.624620573356,0.682764976959
1.6,3,test,522,653,204,335,0.423570595099,0.719008264463,0.609101516919,0.659507264687
1.6,4,train,1776,2448,517,1189,0.386677908938,0.774531181858,0.598988195616,0.675542031191
1.6,4,test,492,694,163,365,0.382147024504,0.751145038168,0.574095682614,0.650793650794
1.6,5,train,1846,2447,518,1119,0.398650927487,0.780879864636,0.622596964587,0.69281291049
1.6,5,test,510,687,170,347,0.396732788798,0.75,0.595099183197,0.663630448926
1.6,6,train,1894,2433,532,1071,0.40910623946,0.780708985985,0.638785834739,0.702652569097
1.6,6,test,519,678,179,338,0.40723453909,0.743553008596,0.605600933489,0.667524115756
1.6,7,train,1806,2516,449,1159,0.380269814503,0.80088691796,0.60910623946,0.691954022989
1.6,7,test,488,703,154,369,0.374562427071,0.760124610592,0.56942823804,0.651100733823
1.6,8,train,1867,2498,467,1098,0.393591905565,0.799914310197,0.629679595278,0.704661256841
1.6,8,test,507,690,167,350,0.393232205368,0.752225519288,0.591598599767,0.662312214239
1.6,9,train,1832,2515,450,1133,0.384822934233,0.802804557406,0.617875210793,0.698303792643
1.6,9,test,495,694,163,362,0.383897316219,0.752279635258,0.577596266044,0.653465346535
1.6,10,train,1786,2559,406,1179,0.369645868465,0.814781021898,0.602360876897,0.692650765949
1.6,10,test,482,708,149,375,0.368144690782,0.763866877971,0.562427071179,0.647849462366
1.6,11,train,1794,2556,409,1171,0.37150084317,0.81434407626,0.605059021922,0.69427244582
1.6,11,test,487,700,157,370,0.375729288215,0.756211180124,0.568261376896,0.648900732845
1.6,12,train,1792,2558,407,1173,0.370826306914,0.81491587085,0.604384485666,0.694035631294
1.6,12,test,484,703,154,373,0.372228704784,0.758620689655,0.564760793466,0.647491638796
1.6,13,train,1766,2595,370,1199,0.360202360877,0.826779026217,0.595615514334,0.692413252303
1.6,13,test,466,714,143,391,0.355309218203,0.765188834154,0.543757292882,0.635743519782
1.6,14,train,1735,2607,358,1230,0.352951096121,0.828953655041,0.585160202361,0.6860419138
1.6,14,test,454,719,138,403,0.345390898483,0.766891891892,0.52975495916,0.626639061422
1.6,15,train,1761,2593,372,1204,0.359696458685,0.825597749648,0.593929173693,0.690859160455
1.6,15,test,457,712,145,400,0.351225204201,0.759136212625,0.53325554259,0.626456477039
1.6,16,train,1827,2567,398,1138,0.37521079258,0.821123595506,0.616188870152,0.704046242775
1.6,16,test,485,701,156,372,0.373978996499,0.756630265211,0.565927654609,0.647530040053
1.6,17,train,1826,2577,388,1139,0.373355817875,0.824751580849,0.615851602024,0.705155435412
1.6,17,test,480,700,157,377,0.371645274212,0.753532182104,0.560093348891,0.642570281124
1.6,18,train,1730,2628,337,1235,0.348566610455,0.836961780358,0.58347386172,0.68759936407
1.6,18,test,438,714,143,419,0.338973162194,0.753872633391,0.511085180863,0.609179415855
1.6,19,train,1870,2572,393,1095,0.381618887015,0.826336721167,0.630691399663,0.715378729916
1.6,19,test,486,693,164,371,0.379229871645,0.747692307692,0.567094515753,0.64499004645
1.6,20,train,1925,2544,421,1040,0.395615514334,0.820545609548,0.649241146712,0.724910562982
1.6,20,test,499,686,171,358,0.390898483081,0.744776119403,0.582263710618,0.653569089718
1.6,21,train,1980,2527,438,985,0.407757166948,0.818858560794,0.667790893761,0.735649266208
1.6,21,test,507,678,179,350,0.400233372229,0.739067055394,0.591598599767,0.657161373947
1.6,22,train,1956,2550,415,1009,0.399831365936,0.824968367777,0.659696458685,0.733133433283
1.6,22,test,492,681,176,365,0.389731621937,0.736526946108,0.574095682614,0.645245901639
1.6,23,train,1897,2569,396,1068,0.386677908938,0.827300479721,0.639797639123,0.721567135793
1.6,23,test,476,693,164,381,0.373395565928,0.74375,0.555425904317,0.635938543754
1.6,24,train,1802,2634,331,1163,0.359696458685,0.844819503047,0.607757166948,0.706943899568
1.6,24,test,436,708,149,421,0.341306884481,0.745299145299,0.508751458576,0.604715672677
1.6,25,train,1880,2608,357,1085,0.377234401349,0.840411265087,0.634064080944,0.722798923491
1.6,25,test,454,701,156,403,0.355892648775,0.744262295082,0.52975495916,0.618950238582
1.6,26,train,2165,2447,518,800,0.452445193929,0.806932538204,0.73018549747,0.76664305949
1.6,26,test,548,621,236,309,0.457409568261,0.698979591837,0.639439906651,0.66788543571
1.6,27,train,1983,2573,392,982,0.400505902192,0.834947368421,0.668802698145,0.742696629213
1.6,27,test,477,683,174,380,0.379813302217,0.732718894009,0.556592765461,0.632625994695
1.6,28,train,1998,2567,398,967,0.404047217538,0.833889816361,0.673861720067,0.745383324007
1.6,28,test,481,674,183,376,0.38739789965,0.724397590361,0.561260210035,0.632478632479
1.6,29,train,1909,2619,346,1056,0.380269814503,0.846563192905,0.643844856661,0.731417624521
1.6,29,test,458,693,164,399,0.362893815636,0.736334405145,0.534422403734,0.619337390128
1.6,30,train,1958,2591,374,1007,0.393254637437,0.839622641509,0.660370994941,0.739286388522
1.6,30,test,475,682,175,382,0.379229871645,0.730769230769,0.554259043174,0.630391506304
1.6,31,train,1957,2608,357,1008,0.390219224283,0.845721694036,0.660033726813,0.741428300815
1.6,31,test,467,684,173,390,0.373395565928,0.7296875,0.544924154026,0.623914495658
1.6,32,train,1996,2597,368,969,0.398650927487,0.844331641286,0.673187183811,0.749108650779
1.6,32,test,477,680,177,380,0.381563593932,0.729357798165,0.556592765461,0.631369953673
1.6,33,train,1915,2639,326,1050,0.377908937605,0.854529228023,0.64586846543,0.735689588936
1.6,33,test,447,694,163,410,0.355892648775,0.732786885246,0.521586931155,0.609406952965
1.6,34,train,1989,2609,356,976,0.39544688027,0.848187633262,0.670826306914,0.749152542373
1.6,34,test,471,682,175,386,0.376896149358,0.729102167183,0.5495915986,0.626746506986
1.6,35,train,1848,2670,295,1117,0.361382799325,0.862342510499,0.623271500843,0.723570869225
1.6,35,test,431,709,148,426,0.33780630105,0.744386873921,0.502917152859,0.600278551532
1.6,36,train,1991,2638,327,974,0.39089376054,0.858930112166,0.67150084317,0.753738406209
1.6,36,test,466,684,173,391,0.372812135356,0.729264475743,0.543757292882,0.622994652406
1.6,37,train,1979,2639,326,986,0.388701517707,0.858568329718,0.667453625632,0.751043643264
1.6,37,test,469,686,171,388,0.373395565928,0.7328125,0.547257876313,0.626586506346
1.6,38,train,1977,2643,322,988,0.387689713322,0.859939103958,0.666779089376,0.751139817629
1.6,38,test,464,687,170,393,0.369894982497,0.731861198738,0.541423570595,0.622401073105
1.6,39,train,2051,2620,345,914,0.404047217538,0.856010016694,0.69173693086,0.765155754523
1.6,39,test,484,670,187,373,0.391481913652,0.72131147541,0.564760793466,0.633507853403
1.7,0,train,993,2460,505,1972,0.252613827993,0.662883845127,0.334907251265,0.444992157741
1.7,0,test,293,698,159,564,0.263710618436,0.648230088496,0.341890315053,0.447669977082
1.7,1,train,1644,2170,795,1321,0.411298482293,0.674046740467,0.554468802698,0.60843819393
1.7,1,test,473,616,241,384,0.416569428238,0.662464985994,0.551925320887,0.602164226607
1.7,2,train,1891,2297,668,1074,0.431534569983,0.738960531458,0.637774030354,0.684648805214
1.7,2,test,516,645,212,341,0.424737456243,0.708791208791,0.602100350058,0.651104100946
1.7,3,train,1804,2407,558,1161,0.398313659359,0.763759525826,0.608431703204,0.677304298855
1.7,3,test,492,683,174,365,0.388564760793,0.738738738739,0.574095682614,0.646093237032
1.7,4,train,1790,2439,526,1175,0.390556492411,0.772884283247,0.60370994941,0.677901912517
1.7,4,test,489,692,165,368,0.381563593932,0.747706422018,0.570595099183,0.64725347452
1.7,5,train,1796,2467,498,1169,0.386846543002,0.782911944202,0.605733558179,0.683019585473
1.7,5,test,489,692,165,368,0.381563593932,0.747706422018,0.570595099183,0.64725347452
1.7,6,train,1792,2504,461,1173,0.379932546374,0.795383932534,0.604384485666,0.68685320046
1.7,6,test,485,695,162,372,0.37747957993,0.749613601236,0.565927654609,0.644946808511
1.7,7,train,1793,2520,445,1172,0.377403035413,0.801161751564,0.604721753794,0.689217758985
1.7,7,test,487,697,160,370,0.37747957993,0.752704791345,0.568261376896,0.647606382979
1.7,8,train,1735,2551,414,1230,0.36239460371,0.807352256864,0.585160202361,0.678529526789
1.7,8,test,461,705,152,396,0.35764294049,0.752039151713,0.537922987165,0.627210884354
1.7,9,train,1780,2528,437,1185,0.373861720067,0.802886783942,0.600337268128,0.686993438827
1.7,9,test,475,692,165,382,0.373395565928,0.7421875,0.554259043174,0.63460253841
1.7,10,train,1799,2536,429,1166,0.375716694772,0.807450628366,0.606745362563,0.692855767379
1.7,10,test,474,696,161,383,0.370478413069,0.746456692913,0.55309218203,0.635388739946
1.7,11,train,1834,2520,445,1131,0.38431703204,0.804738920579,0.618549747049,0.699466056445
1.7,11,test,488,690,167,369,0.382147024504,0.745038167939,0.56942823804,0.645502645503
1.7,12,train,1905,2484,481,1060,0.402360876897,0.798407376362,0.642495784148,0.712016445524
1.7,12,test,503,673,184,354,0.4008168028,0.732168850073,0.586931155193,0.651554404145
1.7,13,train,1997,2412,553,968,0.430016863406,0.783137254902,0.673524451939,0.724206708976
1.7,13,test,527,646,211,330,0.43057176196,0.714092140921,0.614935822637,0.660815047022
1.7,14,train,2070,2350,615,895,0.452782462057,0.77094972067,0.698145025295,0.732743362832
1.7,14,test,539,618,239,318,0.453908984831,0.692802056555,0.628938156359,0.659327217125
1.7,15,train,2168,2301,664,797,0.477571669477,0.765536723164,0.731197301855,0.747973089529
1.7,15,test,565,593,264,292,0.483663943991,0.681544028951,0.659276546091,0.670225385528
1.7,16,train,2232,2242,723,733,0.498313659359,0.755329949239,0.752782462057,0.754054054054
1.7,16,test,576,578,279,281,0.498833138856,0.673684210526,0.67211201867,0.672897196262
1.7,17,train,2217,2258,707,748,0.493086003373,0.758207934337,0.747723440135,0.752929190015
1.7,17,test,572,580,277,285,0.495332555426,0.673733804476,0.667444574096,0.670574443142
1.7,18,train,2187,2292,673,778,0.482293423272,0.764685314685,0.73760539629,0.750901287554
1.7,18,test,565,593,264,292,0.483663943991,0.681544028951,0.659276546091,0.670225385528
1.7,19,train,2260,2230,735,705,0.505059021922,0.754590984975,0.762225969646,0.758389261745
1.7,19,test,584,576,281,273,0.504667444574,0.675144508671,0.681446907818,0.678281068525
1.7,20,train,2293,2210,755,672,0.513996627319,0.752296587927,0.773355817875,0.762680858141
1.7,20,test,589,561,296,268,0.516336056009,0.665536723164,0.687281213536,0.676234213548
1.7,21,train,2018,2472,493,947,0.423440134907,0.803663878933,0.680607082631,0.737034331629
1.7,21,test,508,650,207,349,0.41715285881,0.71048951049,0.59276546091,0.64631043257
1.7,22,train,2001,2486,479,964,0.418212478921,0.80685483871,0.674873524452,0.734986225895
1.7,22,test,506,655,202,351,0.413068844807,0.714689265537,0.590431738623,0.646645367412
1.7,23,train,1880,2565,400,1085,0.384485666105,0.824561403509,0.634064080944,0.716873212583
1.7,23,test,482,683,174,375,0.382730455076,0.734756097561,0.562427071179,0.637144745539
1.7,24,train,1952,2545,420,1013,0.4,0.822934232715,0.658347386172,0.731497095747
1.7,24,test,485,673,184,372,0.390315052509,0.724962630792,0.565927654609,0.635648754915
1.7,25,train,1975,2536,429,990,0.405396290051,0.821547420965,0.66610455312,0.735704972993
1.7,25,test,488,665,192,369,0.396732788798,0.717647058824,0.56942823804,0.63500325309
1.7,26,train,2173,2441,524,792,0.454806070826,0.805710048202,0.732883642496,0.767573295655
1.7,26,test,534,633,224,323,0.442240373396,0.704485488127,0.623103850642,0.661300309598
