attScalar, iteration, data, tp, tn, fp, fn, accuracy, precision, recall, F-1 measure
0.9,5,test,635,587,270,222,0.528004667445,0.701657458564,0.740956826138,0.72077185017
0.9,6,train,1886,2433,532,1079,0.407757166948,0.779983457403,0.636087689713,0.700724503065
0.9,6,test,527,672,185,330,0.415402567095,0.740168539326,0.614935822637,0.671765455704
0.9,7,train,1802,2502,463,1163,0.381956155143,0.795584988962,0.607757166948,0.689101338432
0.9,7,test,497,695,162,360,0.384480746791,0.754172989378,0.579929988331,0.655672823219
0.9,8,train,1746,2536,429,1219,0.366779089376,0.80275862069,0.588870151771,0.679377431907
0.9,8,test,477,708,149,380,0.365227537923,0.761980830671,0.556592765461,0.643290627107
0.9,9,train,1872,2482,483,1093,0.397133220911,0.794904458599,0.631365935919,0.703759398496
0.9,9,test,517,689,168,340,0.399649941657,0.754744525547,0.603267211202,0.67055771725
0.9,10,train,1928,2375,590,1037,0.424620573356,0.765687053217,0.650252951096,0.703264636148
0.9,10,test,546,664,193,311,0.431155192532,0.738836265223,0.637106184364,0.684210526316
0.9,11,train,1572,2199,766,1393,0.394266441821,0.672369546621,0.53018549747,0.592871959268
0.9,11,test,460,644,213,397,0.392648774796,0.683506686478,0.536756126021,0.601307189542
0.9,12,train,1734,2417,548,1231,0.384822934233,0.75985977213,0.584822934233,0.660949113779
0.9,12,test,487,666,191,370,0.395565927655,0.718289085546,0.568261376896,0.634527687296
0.9,13,train,2133,2233,732,832,0.483136593592,0.744502617801,0.719392917369,0.731732418525
0.9,13,test,610,602,255,247,0.504667444574,0.705202312139,0.71178529755,0.708478513357
0.9,14,train,1812,2275,690,1153,0.421922428331,0.724220623501,0.611129848229,0.662886409365
0.9,14,test,512,642,215,345,0.424154025671,0.704264099037,0.597432905484,0.646464646465
0.9,15,train,1812,2545,420,1153,0.376391231029,0.811827956989,0.611129848229,0.697325380027
0.9,15,test,496,696,161,361,0.383313885648,0.754946727549,0.578763127188,0.655217965654
0.9,16,train,1868,2474,491,1097,0.397807757167,0.791860958033,0.630016863406,0.701728024042
0.9,16,test,516,677,180,341,0.406067677946,0.741379310345,0.602100350058,0.664520283323
0.9,17,train,1438,2342,623,1527,0.347554806071,0.697719553615,0.484991568297,0.572224432949
0.9,17,test,402,665,192,455,0.346557759627,0.676767676768,0.469078179697,0.554100620262
0.9,18,train,1777,2509,456,1188,0.376559865093,0.79579041648,0.599325463744,0.683724509427
0.9,18,test,479,685,172,378,0.379813302217,0.73579109063,0.558926487748,0.635278514589
0.9,19,train,1482,2559,406,1483,0.318381112985,0.784957627119,0.499831365936,0.610756233258
0.9,19,test,416,712,145,441,0.327304550758,0.741532976827,0.485414235706,0.586741889986
0.9,20,train,1751,2553,412,1214,0.364755480607,0.809523809524,0.590556492411,0.682917316693
0.9,20,test,457,698,159,400,0.359393232205,0.741883116883,0.53325554259,0.620502376103
0.9,21,train,1566,2349,616,1399,0.367959527825,0.717690192484,0.528161888702,0.608509811541
0.9,21,test,422,666,191,435,0.35764294049,0.688417618271,0.492415402567,0.574149659864
0.9,22,train,1676,2569,396,1289,0.349409780776,0.80888030888,0.565261382799,0.665475481437
0.9,22,test,443,697,160,414,0.351808634772,0.734660033167,0.516919486581,0.606849315068
0.9,23,train,1672,2606,359,1293,0.342495784148,0.823239783358,0.563912310287,0.669335468375
0.9,23,test,448,697,160,409,0.354725787631,0.736842105263,0.522753792299,0.611604095563
0.9,24,train,1798,2594,371,1167,0.365767284992,0.828953434763,0.606408094435,0.700428515777
0.9,24,test,470,694,163,387,0.369311551925,0.742496050553,0.548424737456,0.630872483221
0.9,25,train,1799,2609,356,1166,0.363406408094,0.834802784223,0.606745362563,0.702734375
0.9,25,test,472,694,163,385,0.370478413069,0.743307086614,0.550758459743,0.632707774799
0.9,26,train,1883,2578,387,1082,0.382799325464,0.829515418502,0.635075885329,0.719388729704
0.9,26,test,486,689,168,371,0.381563593932,0.743119266055,0.567094515753,0.643282594308
0.9,27,train,1560,2492,473,1405,0.342833052277,0.767338908018,0.526138279933,0.62424969988
0.9,27,test,415,684,173,442,0.343057176196,0.705782312925,0.484247374562,0.574394463668
0.9,28,train,1403,2382,583,1562,0.334907251265,0.706445115811,0.473187183811,0.566754191073
0.9,28,test,383,677,180,474,0.328471411902,0.680284191829,0.44690781797,0.539436619718
0.9,29,train,1854,2558,407,1111,0.381281618887,0.819991154356,0.625295109612,0.709529276693
0.9,29,test,469,672,185,388,0.381563593932,0.717125382263,0.547257876313,0.620780939775
0.9,30,train,1786,2462,503,1179,0.386003372681,0.780253385758,0.602360876897,0.679862961553
0.9,30,test,481,668,189,376,0.390898483081,0.717910447761,0.561260210035,0.629993451212
0.9,31,train,1903,2561,404,1062,0.389038785835,0.824880797573,0.641821247892,0.721927162367
0.9,31,test,496,679,178,361,0.393232205368,0.73590504451,0.578763127188,0.647942521228
0.9,32,train,1365,2526,439,1600,0.304215851602,0.756651884701,0.460370994941,0.57244705389
0.9,32,test,374,719,138,483,0.298716452742,0.73046875,0.436406067678,0.54638422206
0.9,33,train,1779,2632,333,1186,0.356155143339,0.842329545455,0.6,0.700807563522
0.9,33,test,447,697,160,410,0.35414235706,0.736408566722,0.521586931155,0.610655737705
0.9,34,train,1942,2553,412,1023,0.396964586847,0.824978759558,0.65497470489,0.730212445948
0.9,34,test,500,679,178,357,0.395565927655,0.737463126844,0.583430571762,0.651465798046
0.9,35,train,2053,2543,422,912,0.4173693086,0.829494949495,0.692411467116,0.754779411765
0.9,35,test,513,658,199,344,0.415402567095,0.720505617978,0.598599766628,0.653919694073
0.9,36,train,2007,2569,396,958,0.405227655987,0.835205992509,0.676897133221,0.747764530551
0.9,36,test,503,671,186,354,0.401983663944,0.730043541364,0.586931155193,0.650711513583
0.9,37,train,1907,2578,387,1058,0.386846543002,0.831299040976,0.643170320405,0.725232934018
0.9,37,test,483,672,185,374,0.389731621937,0.723053892216,0.563593932322,0.633442622951
0.9,38,train,1965,2567,398,1000,0.398482293423,0.831570038087,0.662731871838,0.737612612613
0.9,38,test,490,677,180,367,0.390898483081,0.731343283582,0.571761960327,0.641781270465
0.9,39,train,1730,2687,278,1235,0.338617200675,0.861553784861,0.58347386172,0.695757088277
0.9,39,test,438,726,131,419,0.331971995333,0.769771528998,0.511085180863,0.614305750351
0.8,0,train,62,2936,29,2903,0.0153456998314,0.681318681319,0.020910623946,0.0405759162304
0.8,0,test,14,841,16,843,0.0175029171529,0.466666666667,0.0163360560093,0.0315670800451
0.8,1,train,1395,2166,799,1570,0.369983136594,0.635824977211,0.470489038786,0.540802481101
0.8,1,test,421,618,239,436,0.385064177363,0.637878787879,0.491248541424,0.555042847726
0.8,2,train,1884,1821,1144,1081,0.510623946037,0.622192866579,0.635413153457,0.628733522443
0.8,2,test,578,530,327,279,0.528004667445,0.638674033149,0.674445740957,0.656072644722
0.8,3,train,1767,2171,794,1198,0.431871838111,0.689964857478,0.595952782462,0.639522258415
0.8,3,test,509,618,239,348,0.436406067678,0.680481283422,0.593932322054,0.634267912773
0.8,4,train,2213,1979,986,752,0.539460370995,0.691778680838,0.746374367622,0.718040233615
0.8,4,test,641,560,297,216,0.547257876313,0.683368869936,0.747957992999,0.714206128134
0.8,5,train,2139,2068,897,826,0.51197301855,0.704545454545,0.721416526138,0.712881186469
0.8,5,test,608,582,275,249,0.515169194866,0.688561721404,0.709451575263,0.698850574713
0.8,6,train,1508,2590,375,1457,0.317537942664,0.800849707913,0.508600337268,0.622112211221
0.8,6,test,408,721,136,449,0.317386231039,0.75,0.476079346558,0.58244111349
0.8,7,train,1740,2391,574,1225,0.390219224283,0.751944684529,0.586846543002,0.659215760561
0.8,7,test,498,673,184,359,0.397899649942,0.730205278592,0.581096849475,0.647173489279
0.8,8,train,1584,2431,534,1381,0.357166947723,0.747875354108,0.534232715008,0.623253983868
0.8,8,test,447,692,165,410,0.357059509918,0.730392156863,0.521586931155,0.608577263445
0.8,9,train,1389,2342,623,1576,0.339291736931,0.690357852883,0.468465430017,0.558167570826
0.8,9,test,407,672,185,450,0.345390898483,0.6875,0.474912485414,0.56176673568
0.8,10,train,1636,2475,490,1329,0.358516020236,0.769520225776,0.551770657673,0.642702808878
0.8,10,test,446,688,169,411,0.358809801634,0.725203252033,0.520420070012,0.60597826087
0.8,11,train,1483,2143,822,1482,0.388701517707,0.643383947939,0.500168634064,0.562808349146
0.8,11,test,429,582,275,428,0.41073512252,0.609375,0.500583430572,0.549647661755
0.8,12,train,1715,2364,601,1250,0.390556492411,0.740500863558,0.578414839798,0.649498201098
0.8,12,test,481,653,204,376,0.399649941657,0.702189781022,0.561260210035,0.623865110246
0.8,13,train,1662,2275,690,1303,0.396627318718,0.706632653061,0.560539629005,0.625164566485
0.8,13,test,466,642,215,391,0.39731621937,0.684287812041,0.543757292882,0.605981794538
0.8,14,train,1464,2405,560,1501,0.3413153457,0.723320158103,0.493760539629,0.586891160553
0.8,14,test,423,678,179,434,0.351225204201,0.702657807309,0.493582263711,0.579849211789
0.8,15,train,1899,2314,651,1066,0.430016863406,0.744705882353,0.640472175379,0.688667271079
0.8,15,test,533,638,219,324,0.438739789965,0.708776595745,0.621936989498,0.662523306401
0.8,16,train,1979,2273,692,986,0.45042158516,0.74092100337,0.667453625632,0.702271114265
0.8,16,test,529,611,246,328,0.452158693116,0.682580645161,0.617269544924,0.648284313725
0.8,17,train,1460,2429,536,1505,0.336593591906,0.731462925852,0.492411467116,0.588591009877
0.8,17,test,404,687,170,453,0.334889148191,0.703832752613,0.471411901984,0.56464011181
0.8,18,train,1721,2263,702,1244,0.408600337268,0.710276516715,0.580438448567,0.638827023014
0.8,18,test,482,629,228,375,0.414235705951,0.678873239437,0.562427071179,0.615188257817
0.8,19,train,1639,2422,543,1326,0.367959527825,0.751145737855,0.552782462057,0.63687585001
0.8,19,test,470,668,189,387,0.384480746791,0.713201820941,0.548424737456,0.620052770449
0.8,20,train,1698,2381,584,1267,0.384822934233,0.744084136722,0.572681281619,0.64722698685
0.8,20,test,445,661,196,412,0.373978996499,0.694227769111,0.519253208868,0.594125500668
0.8,21,train,1881,2438,527,1084,0.406070826307,0.781146179402,0.634401349073,0.700167504188
0.8,21,test,484,657,200,373,0.399066511085,0.707602339181,0.564760793466,0.628163530175
0.8,22,train,1703,2533,432,1262,0.360033726813,0.797658079625,0.57436762226,0.667843137255
0.8,22,test,448,686,171,409,0.361143523921,0.723747980614,0.522753792299,0.607046070461
0.8,23,train,1995,2321,644,970,0.44502529511,0.755968169761,0.672849915683,0.71199143469
0.8,23,test,535,627,230,322,0.446324387398,0.699346405229,0.624270711785,0.659679408138
0.8,24,train,1452,2264,701,1513,0.363069139966,0.674407803065,0.489713322091,0.567409144197
0.8,24,test,428,666,191,429,0.361143523921,0.691437802908,0.499416569428,0.579945799458
0.8,25,train,1928,2303,662,1037,0.43676222597,0.744401544402,0.650252951096,0.694149414941
0.8,25,test,534,639,218,323,0.438739789965,0.710106382979,0.623103850642,0.663766314481
0.8,26,train,1720,2243,722,1245,0.411804384486,0.704340704341,0.580101180438,0.636212317366
0.8,26,test,476,632,225,381,0.408984830805,0.679029957204,0.555425904317,0.611039794608
0.8,27,train,1774,2486,479,1191,0.379932546374,0.787394584998,0.598313659359,0.679954005366
0.8,27,test,468,671,186,389,0.381563593932,0.715596330275,0.546091015169,0.619457313038
0.8,28,train,1462,2278,687,1503,0.36239460371,0.680316426245,0.493086003373,0.571763785686
0.8,28,test,411,652,205,446,0.359393232205,0.667207792208,0.479579929988,0.558044806517
0.8,29,train,1892,2402,563,1073,0.413996627319,0.77067209776,0.638111298482,0.69815498155
0.8,29,test,488,634,223,369,0.414819136523,0.686357243319,0.56942823804,0.622448979592
0.8,30,train,320,2911,54,2645,0.0630691399663,0.855614973262,0.107925801012,0.191674153938
0.8,30,test,74,832,25,783,0.0577596266044,0.747474747475,0.0863477246208,0.154811715481
0.8,31,train,1787,2341,624,1178,0.406576728499,0.74118622978,0.602698145025,0.664806547619
0.8,31,test,477,624,233,380,0.414235705951,0.671830985915,0.556592765461,0.608806636886
0.8,32,train,1635,2523,442,1330,0.350252951096,0.787193066923,0.551433389545,0.648552161841
0.8,32,test,423,696,161,434,0.340723453909,0.724315068493,0.493582263711,0.587092297016
0.8,33,train,1908,2295,670,1057,0.434738617201,0.740108611327,0.643507588533,0.688435865055
0.8,33,test,530,630,227,327,0.441656942824,0.700132100396,0.618436406068,0.656753407683
0.8,34,train,1766,2060,905,1199,0.45042158516,0.661175589667,0.595615514334,0.626685592619
0.8,34,test,499,572,285,358,0.457409568261,0.636479591837,0.582263710618,0.60816575259
0.8,35,train,1652,2494,471,1313,0.358010118044,0.778144135657,0.557166947723,0.649371069182
0.8,35,test,444,691,166,413,0.355892648775,0.727868852459,0.518086347725,0.605316973415
0.8,36,train,1832,2133,832,1133,0.449241146712,0.687687687688,0.617875210793,0.650914904956
0.8,36,test,520,608,249,337,0.448658109685,0.676202860858,0.606767794632,0.639606396064
0.8,37,train,1427,2195,770,1538,0.370489038786,0.649522075558,0.481281618887,0.552886478109
0.8,37,test,413,636,221,444,0.369894982497,0.65141955836,0.481913652275,0.553990610329
0.8,38,train,1652,2254,711,1313,0.398482293423,0.699111299196,0.557166947723,0.62012012012
0.8,38,test,473,626,231,384,0.41073512252,0.671875,0.551925320887,0.60602178091
0.8,39,train,993,2701,264,1972,0.21197301855,0.789976133652,0.334907251265,0.470393178588
0.8,39,test,268,771,86,589,0.206534422404,0.757062146893,0.312718786464,0.442609413708
0.7,0,train,11,2963,2,2954,0.00219224283305,0.846153846154,0.00370994940978,0.0073875083949
0.7,0,test,3,854,3,854,0.00350058343057,0.5,0.00350058343057,0.00695249130939
0.7,1,train,628,2657,308,2337,0.15784148398,0.67094017094,0.211804384486,0.321968725968
0.7,1,test,171,757,100,686,0.158109684947,0.630996309963,0.199533255543,0.303191489362
0.7,2,train,1887,1704,1261,1078,0.530860033727,0.599428208386,0.636424957841,0.61737281204
0.7,2,test,594,503,354,263,0.55309218203,0.626582278481,0.693115519253,0.658171745152
0.7,3,train,1901,1923,1042,1064,0.49629005059,0.645939517499,0.641146711636,0.643534190928
0.7,3,test,564,546,311,293,0.510501750292,0.644571428571,0.658109684947,0.651270207852
0.7,4,train,2228,1871,1094,737,0.560202360877,0.670680313064,0.751433389545,0.708764116431
0.7,4,test,634,525,332,223,0.563593932322,0.656314699793,0.739789964994,0.695556774547
0.7,5,train,1065,2436,529,1900,0.268802698145,0.668130489335,0.359190556492,0.467207720991
0.7,5,test,314,711,146,543,0.268378063011,0.682608695652,0.366394399067,0.476841305998
0.7,6,train,1417,2403,562,1548,0.333726812816,0.716018191006,0.477908937605,0.573220064725
0.7,6,test,415,679,178,442,0.345974329055,0.699831365936,0.484247374562,0.572413793103
0.7,7,train,1317,2297,668,1648,0.334738617201,0.663476070529,0.444182124789,0.532121212121
0.7,7,test,411,661,196,446,0.35414235706,0.677100494234,0.479579929988,0.561475409836
0.7,8,train,1407,2361,604,1558,0.339123102867,0.69965191447,0.474536256324,0.565514469453
0.7,8,test,413,670,187,444,0.350058343057,0.688333333333,0.481913652275,0.566918325326
0.7,9,train,2013,2180,785,952,0.471838111298,0.719442458899,0.67892074199,0.698594482041
0.7,9,test,562,576,281,295,0.491831971995,0.666666666667,0.65577596266,0.661176470588
0.7,10,train,561,2610,355,2404,0.154468802698,0.612445414847,0.189207419899,0.28910074723
0.7,10,test,186,753,104,671,0.169194865811,0.641379310345,0.217036172695,0.324324324324
0.7,11,train,1441,2344,621,1524,0.347723440135,0.698836081474,0.486003372681,0.573304157549
0.7,11,test,417,672,185,440,0.351225204201,0.6926910299,0.486581096849,0.571624400274
0.7,12,train,1085,2412,553,1880,0.276222596965,0.662393162393,0.365935919056,0.471431674995
0.7,12,test,329,705,152,528,0.280630105018,0.683991683992,0.383897316219,0.49177877429
0.7,13,train,1211,2558,407,1754,0.272849915683,0.748454882571,0.408431703204,0.528474798167
0.7,13,test,330,731,126,527,0.266044340723,0.723684210526,0.385064177363,0.502665651181
0.7,14,train,2023,1967,998,942,0.509443507589,0.669645812645,0.682293423272,0.675910457735
0.7,14,test,578,544,313,279,0.51983663944,0.648709315376,0.674445740957,0.661327231121
0.7,15,train,712,2615,350,2253,0.179089376054,0.670433145009,0.240134907251,0.353613111497
0.7,15,test,199,748,109,658,0.179696616103,0.646103896104,0.232205367561,0.341630901288
0.7,16,train,1295,2335,630,1670,0.324620573356,0.672727272727,0.43676222597,0.529652351738
0.7,16,test,394,685,172,463,0.330221703617,0.696113074205,0.459743290548,0.553759662684
0.7,17,train,1046,2486,479,1919,0.257166947723,0.685901639344,0.352782462057,0.465924276169
0.7,17,test,297,722,135,560,0.252042007001,0.6875,0.346557759627,0.460822342901
0.7,18,train,946,2506,459,2019,0.236930860034,0.673309608541,0.319055649241,0.43295194508
0.7,18,test,252,714,143,605,0.230455075846,0.637974683544,0.294049008168,0.402555910543
0.7,19,train,963,2589,376,2002,0.225801011804,0.719193427931,0.32478920742,0.44749070632
0.7,19,test,247,737,120,610,0.214119019837,0.673024523161,0.28821470245,0.403594771242
0.7,20,train,806,2698,267,2159,0.180944350759,0.751164958062,0.271838111298,0.399207528479
0.7,20,test,208,771,86,649,0.171528588098,0.707482993197,0.242707117853,0.361424847958
0.7,21,train,285,2814,151,2680,0.0735244519393,0.653669724771,0.0961214165261,0.167597765363
0.7,21,test,74,803,54,783,0.0746791131855,0.578125,0.0863477246208,0.150253807107
0.7,22,train,1362,2462,503,1603,0.314502529511,0.730294906166,0.459359190556,0.56397515528
0.7,22,test,381,695,162,476,0.316802800467,0.701657458564,0.444574095683,0.544285714286
0.7,23,train,601,2756,209,2364,0.136593591906,0.741975308642,0.202698145025,0.318410596026
0.7,23,test,156,785,72,701,0.133022170362,0.684210526316,0.18203033839,0.287557603687
0.7,24,train,951,2512,453,2014,0.23676222597,0.67735042735,0.320741989882,0.435339894713
0.7,24,test,261,721,136,596,0.231621936989,0.657430730479,0.30455075846,0.416267942584
0.7,25,train,275,2717,248,2690,0.0881956155143,0.525812619503,0.0927487352445,0.157683486239
0.7,25,test,68,785,72,789,0.0816802800467,0.485714285714,0.0793465577596,0.136409227683
0.7,26,train,461,2558,407,2504,0.146374367622,0.531105990783,0.155480607083,0.240542655883
0.7,26,test,127,740,117,730,0.14235705951,0.520491803279,0.148191365228,0.230699364214
0.7,27,train,784,2476,489,2181,0.214671163575,0.61586802828,0.264418212479,0.369985842378
0.7,27,test,196,708,149,661,0.201283547258,0.568115942029,0.228704784131,0.32612312812
0.7,28,train,1086,2413,552,1879,0.276222596965,0.663003663004,0.366273187184,0.471866174234
0.7,28,test,285,694,163,572,0.261376896149,0.636160714286,0.332555425904,0.436781609195
0.7,29,train,1225,2368,597,1740,0.307251264755,0.672338090011,0.413153456998,0.511802799248
0.7,29,test,332,686,171,525,0.293465577596,0.660039761431,0.38739789965,0.488235294118
0.7,30,train,1264,2399,566,1701,0.308600337268,0.690710382514,0.426306913997,0.527215849844
0.7,30,test,341,681,176,516,0.301633605601,0.659574468085,0.397899649942,0.496360989811
0.7,31,train,1214,2510,455,1751,0.281450252951,0.727381665668,0.409443507589,0.523953388002
0.7,31,test,320,718,139,537,0.267794632439,0.697167755991,0.373395565928,0.48632218845
0.7,32,train,1115,2606,359,1850,0.248566610455,0.75644504749,0.376053962901,0.502365397612
0.7,32,test,288,737,120,569,0.238039673279,0.705882352941,0.336056009335,0.455335968379
