attScalar, iteration, data, tp, tn, fp, fn, accuracy, precision, recall, F-1 measure
0.7,31,train,1336,2327,638,1629,0.332883642496,0.676798378926,0.450590219224,0.54100020247
0.7,31,test,335,609,248,522,0.340140023337,0.57461406518,0.390898483081,0.465277777778
0.7,32,train,1340,2335,630,1625,0.332209106239,0.680203045685,0.451939291737,0.543059777102
0.7,32,test,331,610,247,526,0.337222870478,0.572664359862,0.386231038506,0.461324041812
0.7,33,train,1351,2339,626,1614,0.333389544688,0.683358624178,0.455649241147,0.546742209632
0.7,33,test,330,612,245,527,0.335472578763,0.573913043478,0.385064177363,0.460893854749
0.7,34,train,1371,2331,634,1594,0.338111298482,0.683790523691,0.46239460371,0.551710261569
0.7,34,test,334,603,254,523,0.343057176196,0.568027210884,0.389731621937,0.462283737024
0.7,35,train,1386,2330,635,1579,0.340809443508,0.685799109352,0.467453625632,0.5559566787
0.7,35,test,336,605,252,521,0.343057176196,0.571428571429,0.392065344224,0.465051903114
0.7,36,train,1399,2332,633,1566,0.342664418212,0.688484251969,0.471838111298,0.559935961577
0.7,36,test,337,606,251,520,0.343057176196,0.573129251701,0.393232205368,0.466435986159
0.7,37,train,1400,2340,625,1565,0.341483979764,0.691358024691,0.472175379427,0.561122244489
0.7,37,test,338,607,250,519,0.343057176196,0.574829931973,0.394399066511,0.467820069204
0.7,38,train,1411,2343,622,1554,0.342833052277,0.694048204624,0.475885328836,0.56462585034
0.7,38,test,329,605,252,528,0.338973162194,0.566265060241,0.383897316219,0.457579972184
0.7,39,train,1392,2354,611,1573,0.337774030354,0.694957563655,0.469477234401,0.56038647343
0.7,39,test,331,608,249,526,0.338389731622,0.570689655172,0.386231038506,0.46068197634
0.6,0,train,451,2534,431,2514,0.148735244519,0.511337868481,0.152107925801,0.234468416948
0.6,0,test,140,731,126,717,0.155192532089,0.526315789474,0.163360560093,0.249332146037
0.6,1,train,338,2653,312,2627,0.109612141653,0.52,0.113996627319,0.186998616874
0.6,1,test,104,768,89,753,0.11260210035,0.538860103627,0.121353558926,0.198095238095
0.6,2,train,507,2545,420,2458,0.156323777403,0.546925566343,0.170994940978,0.260534429599
0.6,2,test,148,730,127,709,0.160443407235,0.538181818182,0.172695449242,0.26148409894
0.6,3,train,712,2333,632,2253,0.226644182125,0.529761904762,0.240134907251,0.330471106985
0.6,3,test,208,676,181,649,0.226954492415,0.53470437018,0.242707117853,0.333868378812
0.6,4,train,603,2473,492,2362,0.184654300169,0.550684931507,0.203372681282,0.297044334975
0.6,4,test,171,715,142,686,0.182613768961,0.546325878594,0.199533255543,0.292307692308
0.6,5,train,1250,1856,1109,1715,0.397807757167,0.529885544722,0.421585160202,0.469571750563
0.6,5,test,376,517,340,481,0.417736289382,0.525139664804,0.438739789965,0.478067387158
0.6,6,train,445,2620,345,2520,0.133220910624,0.563291139241,0.150084317032,0.237017310253
0.6,6,test,131,746,111,726,0.141190198366,0.54132231405,0.152858809802,0.238398544131
0.6,7,train,542,2552,413,2423,0.161045531197,0.567539267016,0.182799325464,0.276530612245
0.6,7,test,158,728,129,699,0.167444574096,0.550522648084,0.184364060677,0.276223776224
0.6,8,train,1348,1807,1158,1617,0.422596964587,0.537909018356,0.454637436762,0.492780113325
0.6,8,test,391,505,352,466,0.433488914819,0.526244952894,0.456242707118,0.48875
0.6,9,train,1290,1869,1096,1675,0.402360876897,0.540653813915,0.435075885329,0.482152868623
0.6,9,test,378,523,334,479,0.415402567095,0.530898876404,0.441073512252,0.481835564054
0.6,10,train,1149,2069,896,1816,0.344856661046,0.561858190709,0.387521079258,0.458682634731
0.6,10,test,343,579,278,514,0.362310385064,0.552334943639,0.400233372229,0.464140730717
0.6,11,train,1069,2140,825,1896,0.319392917369,0.564413938754,0.360539629005,0.440008232147
0.6,11,test,300,603,254,557,0.323220536756,0.541516245487,0.350058343057,0.425230333097
0.6,12,train,1048,2167,798,1917,0.311298482293,0.567713976165,0.353456998314,0.435668260237
0.6,12,test,291,618,239,566,0.309218203034,0.549056603774,0.339556592765,0.419610670512
0.6,13,train,763,2431,534,2202,0.218718381113,0.588280647648,0.257335581788,0.358047864852
0.6,13,test,225,686,171,632,0.231038506418,0.568181818182,0.262543757293,0.359138068635
0.6,14,train,1116,2148,817,1849,0.325969645868,0.577340920848,0.376391231029,0.455696202532
0.6,14,test,299,608,249,558,0.319719953326,0.545620437956,0.348891481914,0.425622775801
0.6,15,train,1188,2099,866,1777,0.346374367622,0.578383641675,0.400674536256,0.473401075912
0.6,15,test,325,600,257,532,0.339556592765,0.558419243986,0.379229871645,0.45170257123
0.6,16,train,1233,2086,879,1732,0.356155143339,0.583806818182,0.415851602024,0.485719913335
0.6,16,test,345,581,276,512,0.362310385064,0.555555555556,0.402567094516,0.466847090663
0.6,17,train,799,2445,520,2166,0.222428330523,0.605761940864,0.269477234401,0.373015873016
0.6,17,test,235,695,162,622,0.231621936989,0.591939546599,0.274212368728,0.374800637959
0.6,18,train,861,2387,578,2104,0.242664418212,0.598332175122,0.290387858347,0.391008174387
0.6,18,test,258,690,167,599,0.247957992999,0.607058823529,0.301050175029,0.402496099844
0.6,19,train,844,2432,533,2121,0.232209106239,0.612926652142,0.284654300169,0.388760939659
0.6,19,test,253,695,162,604,0.242123687281,0.609638554217,0.295215869312,0.397798742138
0.6,20,train,952,2345,620,2013,0.265092748735,0.605597964377,0.32107925801,0.419660568658
0.6,20,test,280,681,176,577,0.266044340723,0.614035087719,0.326721120187,0.42650418888
0.6,21,train,926,2395,570,2039,0.252276559865,0.618983957219,0.312310286678,0.415153553015
0.6,21,test,273,689,168,584,0.257292882147,0.619047619048,0.318553092182,0.420647149461
0.6,22,train,949,2399,566,2016,0.255480607083,0.626402640264,0.320067453626,0.423660714286
0.6,22,test,274,688,169,583,0.258459743291,0.618510158014,0.319719953326,0.421538461538
0.6,23,train,992,2372,593,1973,0.267284991568,0.625867507886,0.334569983137,0.436043956044
0.6,23,test,296,689,168,561,0.270711785298,0.637931034483,0.345390898483,0.448145344436
0.6,24,train,1020,2378,587,1945,0.270994940978,0.634723086497,0.344013490725,0.446194225722
0.6,24,test,304,685,172,553,0.277712952159,0.638655462185,0.354725787631,0.456114028507
0.6,25,train,1048,2375,590,1917,0.276222596965,0.639804639805,0.353456998314,0.455355203128
0.6,25,test,313,687,170,544,0.281796966161,0.648033126294,0.365227537923,0.467164179104
0.6,26,train,1046,2377,588,1919,0.275548060708,0.640146878825,0.352782462057,0.454881495977
0.6,26,test,311,683,174,546,0.282963827305,0.641237113402,0.362893815636,0.46348733234
0.6,27,train,1044,2393,572,1921,0.272512647555,0.64603960396,0.352107925801,0.4557956778
0.6,27,test,307,684,173,550,0.280046674446,0.639583333333,0.358226371062,0.459237097981
0.6,28,train,1060,2416,549,1905,0.271332209106,0.658794282163,0.357504215852,0.463489287276
0.6,28,test,300,683,174,557,0.276546091015,0.632911392405,0.350058343057,0.450788880541
0.6,29,train,1067,2426,539,1898,0.270826306914,0.664383561644,0.359865092749,0.466856267775
0.6,29,test,303,681,176,554,0.279463243874,0.632567849687,0.353558926488,0.453592814371
0.6,30,train,1076,2430,535,1889,0.271669477234,0.667908131595,0.362900505902,0.47027972028
0.6,30,test,306,683,174,551,0.280046674446,0.6375,0.357059509918,0.457741211668
0.6,31,train,1100,2423,542,1865,0.276897133221,0.669914738124,0.370994940978,0.477534187107
0.6,31,test,313,683,174,544,0.284130688448,0.642710472279,0.365227537923,0.465773809524
0.6,32,train,1104,2432,533,1861,0.276053962901,0.67440439829,0.372344013491,0.479791395046
0.6,32,test,318,683,174,539,0.287047841307,0.646341463415,0.371061843641,0.471460340993
0.6,33,train,1142,2401,564,1823,0.287689713322,0.669402110199,0.385160202361,0.488974523657
0.6,33,test,326,677,180,531,0.295215869312,0.644268774704,0.380396732789,0.478356566398
0.6,34,train,1191,2376,589,1774,0.300168634064,0.669101123596,0.401686340641,0.502002107482
0.6,34,test,347,668,189,510,0.312718786464,0.647388059701,0.404900816803,0.498205312276
0.6,35,train,1364,2245,720,1601,0.351433389545,0.654510556622,0.460033726813,0.540305010893
0.6,35,test,394,637,220,463,0.358226371062,0.641693811075,0.459743290548,0.535690006798
0.6,36,train,1575,2101,864,1390,0.411298482293,0.645756457565,0.531197301855,0.582901554404
0.6,36,test,438,605,252,419,0.402567094516,0.634782608696,0.511085180863,0.56625727214
0.6,37,train,1659,2039,926,1306,0.435919055649,0.641779497099,0.559527824621,0.597837837838
0.6,37,test,456,579,278,401,0.428238039673,0.621253405995,0.532088681447,0.573224387178
0.6,38,train,1709,2018,947,1256,0.447892074199,0.643448795181,0.576391231029,0.608076854652
0.6,38,test,473,564,293,384,0.44690781797,0.617493472585,0.551925320887,0.582871226124
0.6,39,train,1804,1926,1039,1161,0.479426644182,0.63454097784,0.608431703204,0.621212121212
0.6,39,test,499,546,311,358,0.472578763127,0.616049382716,0.582263710618,0.598680263947
0.5,0,train,1717,1219,1746,1248,0.583979763912,0.495812879007,0.579089376054,0.534225264468
0.5,0,test,478,341,516,379,0.579929988331,0.480885311871,0.557759626604,0.516477579687
0.5,1,train,1871,1024,1941,1094,0.642833052277,0.490818467996,0.631028667791,0.552161723476
0.5,1,test,549,317,540,308,0.635355892649,0.504132231405,0.640606767795,0.564234326824
0.5,2,train,1318,1754,1211,1647,0.426475548061,0.521154606564,0.444519392917,0.479796141245
0.5,2,test,363,487,370,494,0.427654609102,0.495225102319,0.423570595099,0.456603773585
0.5,3,train,1198,1714,1251,1767,0.412984822934,0.48917925684,0.404047217538,0.442556335427
0.5,3,test,344,512,345,513,0.401983663944,0.499274310595,0.401400233372,0.445019404916
0.5,4,train,621,2364,601,2344,0.206070826307,0.508183306056,0.209443507589,0.296632433723
0.5,4,test,191,682,175,666,0.213535589265,0.521857923497,0.222870478413,0.312346688471
0.5,5,train,806,2236,729,2159,0.258853288364,0.525081433225,0.271838111298,0.358222222222
0.5,5,test,234,643,214,623,0.261376896149,0.522321428571,0.273045507585,0.358620689655
0.5,6,train,631,2369,596,2334,0.206913996627,0.514262428688,0.21281618887,0.301049618321
0.5,6,test,188,691,166,669,0.206534422404,0.531073446328,0.219369894982,0.310487200661
0.5,7,train,560,2442,523,2405,0.1826306914,0.517082179132,0.188870151771,0.276679841897
0.5,7,test,172,702,155,685,0.190781796966,0.525993883792,0.200700116686,0.290540540541
0.5,8,train,477,2520,445,2488,0.155480607083,0.517353579176,0.160876897133,0.24543349627
0.5,8,test,152,730,127,705,0.162777129522,0.544802867384,0.177362893816,0.267605633803
0.5,9,train,463,2558,407,2502,0.14671163575,0.532183908046,0.156155143339,0.241460234681
0.5,9,test,145,736,121,712,0.155192532089,0.545112781955,0.169194865811,0.258236865539
0.5,10,train,374,2661,304,2591,0.114333895447,0.551622418879,0.126138279933,0.205325281362
0.5,10,test,112,760,97,745,0.121936989498,0.535885167464,0.130688448075,0.210131332083
0.5,11,train,398,2655,310,2567,0.119392917369,0.562146892655,0.134232715008,0.216716580452
0.5,11,test,124,759,98,733,0.129521586931,0.558558558559,0.144690781797,0.22984244671
0.5,12,train,429,2596,369,2536,0.134569983137,0.537593984962,0.144688026981,0.228009566835
0.5,12,test,113,752,105,744,0.127187864644,0.518348623853,0.131855309218,0.21023255814
0.5,13,train,443,2584,381,2522,0.138954468803,0.537621359223,0.149409780776,0.233834784904
0.5,13,test,129,740,117,728,0.143523920653,0.524390243902,0.150525087515,0.233907524932
0.5,14,train,518,2533,432,2447,0.160202360877,0.545263157895,0.174704890388,0.264623243934
0.5,14,test,146,714,143,711,0.168611435239,0.505190311419,0.170361726954,0.25479930192
0.5,15,train,464,2580,385,2501,0.143170320405,0.54652532391,0.156492411467,0.243314105926
0.5,15,test,125,733,124,732,0.145274212369,0.502008032129,0.14585764294,0.226039783002
0.5,16,train,452,2586,379,2513,0.140134907251,0.543922984356,0.152445193929,0.238145416228
0.5,16,test,129,744,113,728,0.141190198366,0.53305785124,0.150525087515,0.234758871702
0.5,17,train,475,2573,392,2490,0.146205733558,0.547866205306,0.160202360877,0.247912317328
0.5,17,test,131,740,117,726,0.144690781797,0.528225806452,0.152858809802,0.237104072398
0.5,18,train,502,2584,381,2463,0.148903878583,0.568516421291,0.169308600337,0.260914760915
0.5,18,test,133,739,118,724,0.146441073512,0.529880478088,0.155192532089,0.240072202166
0.5,19,train,447,2608,357,2518,0.135581787521,0.555970149254,0.150758853288,0.237198195808
0.5,19,test,140,735,122,717,0.152858809802,0.534351145038,0.163360560093,0.250223413762
0.5,20,train,471,2596,369,2494,0.141652613828,0.560714285714,0.158853288364,0.247568988173
0.5,20,test,137,734,123,720,0.151691948658,0.526923076923,0.159859976663,0.245299910474
0.5,21,train,542,2555,410,2423,0.160539629005,0.569327731092,0.182799325464,0.276742404902
0.5,21,test,170,703,154,687,0.189031505251,0.524691358025,0.198366394399,0.287891617273
0.5,22,train,636,2464,501,2329,0.19173693086,0.559366754617,0.214502529511,0.310092637738
0.5,22,test,193,674,183,664,0.219369894982,0.51329787234,0.2252042007,0.313057583131
0.5,23,train,576,2502,463,2389,0.17521079258,0.55437921078,0.194266441821,0.287712287712
0.5,23,test,180,695,162,677,0.199533255543,0.526315789474,0.210035005834,0.300250208507
0.5,24,train,635,2453,512,2330,0.193423271501,0.553618134263,0.214165261383,0.308852140078
0.5,24,test,188,684,173,669,0.210618436406,0.520775623269,0.219369894982,0.308702791461
0.5,25,train,636,2472,493,2329,0.190387858347,0.563330380868,0.214502529511,0.310698583293
0.5,25,test,190,681,176,667,0.213535589265,0.51912568306,0.22170361727,0.310711365495
0.5,26,train,661,2465,500,2304,0.195784148398,0.569336778639,0.222934232715,0.320407174018
0.5,26,test,193,677,180,664,0.217619603267,0.517426273458,0.2252042007,0.313821138211
0.5,27,train,672,2467,498,2293,0.197301854975,0.574358974359,0.226644182125,0.325030229746
0.5,27,test,193,676,181,664,0.218203033839,0.516042780749,0.2252042007,0.313566206336
0.5,28,train,666,2468,497,2299,0.196121416526,0.572656921754,0.224620573356,0.322674418605
0.5,28,test,190,676,181,667,0.216452742124,0.512129380054,0.22170361727,0.309446254072
0.5,29,train,683,2461,504,2282,0.200168634064,0.575400168492,0.230354131535,0.328998073218
0.5,29,test,193,669,188,664,0.222287047841,0.50656167979,0.2252042007,0.311793214863
0.5,30,train,686,2457,508,2279,0.201349072513,0.574539363484,0.231365935919,0.329886992065
0.5,30,test,183,676,181,674,0.212368728121,0.502747252747,0.213535589265,0.299754299754
0.5,31,train,709,2415,550,2256,0.212310286678,0.563145353455,0.239123102867,0.335700757576
0.5,31,test,200,668,189,657,0.226954492415,0.514138817481,0.233372228705,0.321027287319
0.5,32,train,750,2394,571,2215,0.222765598651,0.567751703255,0.252951096121,0.349976668222
0.5,32,test,216,662,195,641,0.239789964994,0.525547445255,0.252042007001,0.340694006309
0.5,33,train,781,2374,591,2184,0.231365935919,0.569241982507,0.263406408094,0.360156790408
0.5,33,test,223,650,207,634,0.250875145858,0.518604651163,0.260210035006,0.346542346542
0.5,34,train,754,2398,567,2211,0.222765598651,0.570779712339,0.254300168634,0.351843210453
0.5,34,test,212,660,197,645,0.238623103851,0.518337408313,0.247374562427,0.334913112164
0.5,35,train,730,2428,537,2235,0.213659359191,0.576164167324,0.246205733558,0.344990548204
0.5,35,test,210,666,191,647,0.233955659277,0.523690773067,0.24504084014,0.33386327504
0.5,36,train,728,2425,540,2237,0.213827993255,0.574132492114,0.245531197302,0.343964091661
0.5,36,test,202,674,183,655,0.224620770128,0.524675324675,0.235705950992,0.325281803543
0.5,37,train,714,2446,519,2251,0.207925801012,0.579075425791,0.240809443508,0.340161981896
0.5,37,test,200,676,181,657,0.222287047841,0.524934383202,0.233372228705,0.32310177706
0.5,38,train,705,2462,503,2260,0.20370994941,0.583609271523,0.237774030354,0.337886412653
0.5,38,test,193,685,172,664,0.212952158693,0.528767123288,0.2252042007,0.315875613748
0.5,39,train,717,2460,505,2248,0.206070826307,0.58674304419,0.241821247892,0.342488655362
0.5,39,test,194,686,171,663,0.212952158693,0.531506849315,0.226371061844,0.317512274959
0.4,0,train,730,2264,701,2235,0.2413153457,0.510132774284,0.246205733558,0.33212010919
0.4,0,test,219,647,210,638,0.250291715286,0.51048951049,0.255542590432,0.340590979782
0.4,1,train,721,2284,681,2244,0.236424957841,0.514265335235,0.243170320405,0.330203801237
0.4,1,test,213,682,175,644,0.226371061844,0.548969072165,0.248541423571,0.342168674699
0.4,2,train,1265,1750,1215,1700,0.418212478921,0.510080645161,0.426644182125,0.464646464646
0.4,2,test,355,501,356,502,0.414819136523,0.49929676512,0.414235705951,0.452806122449
0.4,3,train,718,2257,708,2247,0.240472175379,0.50350631136,0.24215851602,0.327032566614
0.4,3,test,214,667,190,643,0.235705950992,0.529702970297,0.249708284714,0.339413164155
0.4,4,train,1500,1638,1327,1465,0.476728499157,0.530597806862,0.505902192243,0.517955801105
0.4,4,test,433,487,370,424,0.468494749125,0.539227895392,0.505250875146,0.521686746988
0.4,5,train,1794,1266,1699,1171,0.589038785835,0.513598625823,0.605059021922,0.555589965934
0.4,5,test,527,369,488,330,0.592182030338,0.51921182266,0.614935822637,0.563034188034
0.4,6,train,1895,1147,1818,1070,0.626138279933,0.510368973876,0.639123102867,0.567535190177
0.4,6,test,547,337,520,310,0.62252042007,0.512652296157,0.638273045508,0.568607068607
0.4,7,train,1657,1358,1607,1308,0.55042158516,0.507659313725,0.558853288364,0.532027612779
0.4,7,test,478,411,446,379,0.539089848308,0.517316017316,0.557759626604,0.536777091522
0.4,8,train,1832,1229,1736,1133,0.601686340641,0.513452914798,0.617875210793,0.560844941068
0.4,8,test,524,336,521,333,0.609684947491,0.501435406699,0.611435239207,0.550998948475
0.4,9,train,1854,1217,1748,1111,0.60741989882,0.514714047751,0.625295109612,0.564641388762
0.4,9,test,549,351,506,308,0.615519253209,0.520379146919,0.640606767795,0.574267782427
0.4,10,train,448,2578,387,2517,0.140809443508,0.536526946108,0.151096121417,0.235789473684
0.4,10,test,103,744,113,754,0.126021003501,0.476851851852,0.120186697783,0.191985088537
0.4,11,train,1211,1696,1269,1754,0.418212478921,0.488306451613,0.408431703204,0.444811753903
0.4,11,test,352,463,394,505,0.435239206534,0.471849865952,0.41073512252,0.43917654398
0.4,12,train,420,2551,414,2545,0.140640809444,0.503597122302,0.141652613828,0.221110818636
0.4,12,test,116,729,128,741,0.14235705951,0.475409836066,0.135355892649,0.210717529519
0.4,13,train,345,2611,354,2620,0.117875210793,0.49356223176,0.116357504216,0.188318777293
0.4,13,test,82,779,78,775,0.0933488914819,0.5125,0.095682613769,0.161258603736
0.4,14,train,315,2686,279,2650,0.100168634064,0.530303030303,0.106239460371,0.177016015735
0.4,14,test,70,786,71,787,0.0822637106184,0.496453900709,0.0816802800467,0.140280561122
0.4,15,train,302,2706,259,2663,0.0946037099494,0.538324420677,0.101854974705,0.171298922292
0.4,15,test,70,789,68,787,0.0805134189032,0.507246376812,0.0816802800467,0.140703517588
0.4,16,train,1183,1927,1038,1782,0.374536256324,0.532642953624,0.398988195616,0.45622830698
0.4,16,test,333,566,291,524,0.364060676779,0.533653846154,0.388564760793,0.449696151249
0.4,17,train,404,2583,382,2561,0.132546374368,0.513994910941,0.136256323777,0.215409224207
0.4,17,test,109,750,107,748,0.126021003501,0.50462962963,0.127187864644,0.203168685927
0.4,18,train,322,2687,278,2643,0.101180438449,0.536666666667,0.108600337268,0.18064516129
0.4,18,test,96,773,84,761,0.105017502917,0.533333333333,0.112018669778,0.185149469624
0.4,19,train,367,2639,326,2598,0.116863406408,0.529581529582,0.123777403035,0.200656096227
0.4,19,test,105,765,92,752,0.114935822637,0.532994923858,0.12252042007,0.199240986717
0.4,20,train,328,2697,268,2637,0.100505902192,0.55033557047,0.110623946037,0.184217916316
0.4,20,test,75,781,76,782,0.0880980163361,0.496688741722,0.0875145857643,0.14880952381
0.4,21,train,391,2652,313,2574,0.118718381113,0.555397727273,0.131871838111,0.213137094576
0.4,21,test,109,765,92,748,0.117269544924,0.542288557214,0.127187864644,0.206049149338
0.4,22,train,351,2696,269,2614,0.10455311973,0.566129032258,0.118381112985,0.195815899582
0.4,22,test,89,780,77,768,0.0968494749125,0.536144578313,0.103850641774,0.173998044966
0.4,23,train,342,2722,243,2623,0.0986509274874,0.584615384615,0.115345699831,0.192676056338
0.4,23,test,89,778,79,768,0.098016336056,0.529761904762,0.103850641774,0.173658536585
0.4,24,train,347,2743,222,2618,0.0959527824621,0.609841827768,0.117032040472,0.196378041879
0.4,24,test,91,781,76,766,0.0974329054842,0.544910179641,0.106184364061,0.177734375
0.4,25,train,360,2729,236,2605,0.100505902192,0.604026845638,0.121416526138,0.202190395956
0.4,25,test,88,785,72,769,0.0933488914819,0.55,0.10268378063,0.173058013766
0.4,26,train,336,2745,220,2629,0.093760539629,0.604316546763,0.113322091062,0.190854870775
0.4,26,test,85,782,75,772,0.0933488914819,0.53125,0.0991831971995,0.167158308751
0.4,27,train,337,2752,213,2628,0.0927487352445,0.612727272727,0.113659359191,0.191749644381
0.4,27,test,88,782,75,769,0.0950991831972,0.539877300613,0.10268378063,0.172549019608
0.4,28,train,345,2727,238,2620,0.0983136593592,0.591766723842,0.116357504216,0.194475760992
0.4,28,test,91,780,77,766,0.098016336056,0.541666666667,0.106184364061,0.17756097561
0.4,29,train,346,2715,250,2619,0.100505902192,0.580536912752,0.116694772344,0.194327436113
0.4,29,test,83,781,76,774,0.0927654609102,0.522012578616,0.0968494749125,0.163385826772
0.4,30,train,339,2730,235,2626,0.0967959527825,0.590592334495,0.114333895447,0.191579542244
0.4,30,test,87,780,77,770,0.095682613769,0.530487804878,0.101516919487,0.17042115573
0.4,31,train,339,2731,234,2626,0.0966273187184,0.591623036649,0.114333895447,0.191633691351
0.4,31,test,88,779,78,769,0.0968494749125,0.530120481928,0.10268378063,0.172043010753
0.4,32,train,339,2736,229,2626,0.095784148398,0.596830985915,0.114333895447,0.191904896688
0.4,32,test,89,779,78,768,0.0974329054842,0.532934131737,0.103850641774,0.173828125
0.4,33,train,335,2742,223,2630,0.0940978077572,0.600358422939,0.112984822934,0.190178824865
0.4,33,test,85,780,77,772,0.0945157526254,0.524691358025,0.0991831971995,0.166830225711
0.4,34,train,336,2742,223,2629,0.0942664418212,0.601073345259,0.113322091062,0.190692395006
0.4,34,test,85,780,77,772,0.0945157526254,0.524691358025,0.0991831971995,0.166830225711
0.4,35,train,341,2742,223,2624,0.0951096121417,0.604609929078,0.115008431703,0.193255879853
0.4,35,test,87,778,79,770,0.0968494749125,0.524096385542,0.101516919487,0.17008797654
0.4,36,train,341,2738,227,2624,0.095784148398,0.600352112676,0.115008431703,0.19303707897
0.4,36,test,87,780,77,770,0.095682613769,0.530487804878,0.101516919487,0.17042115573
0.4,37,train,342,2738,227,2623,0.0959527824621,0.601054481547,0.115345699831,0.193548387097
0.4,37,test,87,778,79,770,0.0968494749125,0.524096385542,0.101516919487,0.17008797654
0.4,38,train,339,2741,224,2626,0.0949409780776,0.602131438721,0.114333895447,0.192176870748
0.4,38,test,88,775,82,769,0.0991831971995,0.517647058824,0.10268378063,0.171372930867
0.4,39,train,341,2735,230,2624,0.0962900505902,0.597197898424,0.115008431703,0.192873303167
0.4,39,test,84,775,82,773,0.0968494749125,0.506024096386,0.098016336056,0.1642228739
0.3,0,train,1037,1946,1019,1928,0.34671163575,0.504377431907,0.349747048904,0.413065126469
0.3,0,test,303,568,289,554,0.345390898483,0.511824324324,0.353558926488,0.418219461698
0.3,1,train,1486,1482,1483,1479,0.500674536256,0.500505220613,0.501180438449,0.500842601955
0.3,1,test,430,433,424,427,0.498249708285,0.503512880562,0.501750291715,0.502630040912
0.3,2,train,1392,1589,1376,1573,0.466779089376,0.50289017341,0.469477234401,0.485609628467
0.3,2,test,398,464,393,459,0.461493582264,0.503160556258,0.464410735123,0.483009708738
0.3,3,train,2024,1012,1953,941,0.67065767285,0.508926326377,0.6826306914,0.583117257275
0.3,3,test,594,294,563,263,0.675029171529,0.513396715644,0.693115519253,0.589870903674
0.3,4,train,742,2312,653,2223,0.235244519393,0.531899641577,0.250252951096,0.340366972477
0.3,4,test,239,661,196,618,0.253792298716,0.549425287356,0.278879813302,0.369969040248
0.3,5,train,1665,1411,1554,1300,0.542833052277,0.51724137931,0.56155143339,0.538486416559
0.3,5,test,473,420,437,384,0.530921820303,0.51978021978,0.551925320887,0.535370684776
0.3,6,train,1548,1553,1412,1417,0.49915682968,0.522972972973,0.522091062395,0.52253164557
0.3,6,test,443,454,403,414,0.493582263711,0.523640661939,0.516919486581,0.520258367587
0.3,7,train,1529,1581,1384,1436,0.491231028668,0.524888431171,0.51568296796,0.520244981286
0.3,7,test,432,465,392,425,0.480746791132,0.52427184466,0.504084014002,0.513979773944
0.3,8,train,1545,1577,1388,1420,0.494603709949,0.526764405046,0.52107925801,0.523906408952
0.3,8,test,430,472,385,427,0.475495915986,0.527607361963,0.501750291715,0.514354066986
0.3,9,train,1030,2098,867,1935,0.319898819562,0.542962572483,0.347386172007,0.423693953106
0.3,9,test,281,625,232,576,0.299299883314,0.5477582846,0.32788798133,0.410218978102
0.3,10,train,1198,1907,1058,1767,0.380438448567,0.531028368794,0.404047217538,0.458915916491
0.3,10,test,350,578,279,507,0.366977829638,0.556438791733,0.408401400233,0.471063257066
0.3,11,train,756,2337,628,2209,0.233389544688,0.546242774566,0.25497470489,0.347666130145
0.3,11,test,208,686,171,649,0.221120186698,0.548812664908,0.242707117853,0.336569579288
0.3,12,train,743,2356,609,2222,0.227993254637,0.549556213018,0.250590219224,0.344220523512
0.3,12,test,215,695,162,642,0.219953325554,0.570291777188,0.250875145858,0.348460291734
0.3,13,train,740,2383,582,2225,0.222934232715,0.559757942511,0.24957841484,0.345229764404
0.3,13,test,209,695,162,648,0.216452742124,0.563342318059,0.243873978996,0.340390879479
0.3,14,train,951,2192,773,2014,0.290725126476,0.55162412993,0.320741989882,0.405630198337
0.3,14,test,289,642,215,568,0.294049008168,0.573412698413,0.337222870478,0.424687729611
0.3,15,train,989,2164,801,1976,0.301854974705,0.55251396648,0.333558178752,0.415983175605
0.3,15,test,296,636,221,561,0.301633605601,0.57253384913,0.345390898483,0.430858806405
0.3,16,train,988,2165,800,1977,0.301517706577,0.552572706935,0.333220910624,0.415737428992
0.3,16,test,295,624,233,562,0.30805134189,0.558712121212,0.34422403734,0.425992779783
0.3,17,train,974,2189,776,1991,0.295109612142,0.556571428571,0.32849915683,0.4131495228
0.3,17,test,293,629,228,564,0.303967327888,0.562380038388,0.341890315053,0.425253991292
0.3,18,train,823,2293,672,2142,0.252107925801,0.550501672241,0.277571669477,0.369058295964
0.3,18,test,264,649,208,593,0.275379229872,0.559322033898,0.30805134189,0.397291196388
0.3,19,train,844,2286,679,2121,0.256829679595,0.554169402495,0.284654300169,0.376114081996
0.3,19,test,272,654,203,585,0.277129521587,0.572631578947,0.317386231039,0.408408408408
0.3,20,train,889,2263,702,2076,0.268296795953,0.558768070396,0.299831365936,0.390254609306
0.3,20,test,284,639,218,573,0.292882147025,0.565737051793,0.331388564761,0.417954378219
0.3,21,train,1071,2077,888,1894,0.330354131535,0.546707503828,0.361214165261,0.435012185215
0.3,21,test,306,567,290,551,0.34772462077,0.513422818792,0.357059509918,0.421197522368
0.3,22,train,745,2386,579,2220,0.223271500843,0.562688821752,0.251264755481,0.347400326416
0.3,22,test,227,666,191,630,0.243873978996,0.543062200957,0.26487747958,0.356078431373
0.3,23,train,880,2253,712,2085,0.268465430017,0.552763819095,0.296795952782,0.386219003731
0.3,23,test,265,628,229,592,0.28821470245,0.536437246964,0.309218203034,0.39230199852
0.3,24,train,832,2352,613,2133,0.243676222597,0.575778546713,0.280607082631,0.377324263039
