iteration, data, tp, tn, fp, fn, accuracy, precision, recall, F-1 measure
0,train,1346,1583,1382,1619,0.493929173693,0.493401759531,0.453962900506,0.472861408748
0,test,390,457,400,467,0.494165694282,0.493670886076,0.455075845974,0.473588342441
