attScalar, iteration, data, tp, tn, fp, fn, accuracy, precision, recall, F-1 measure
1.0,29,test,158,745,112,699,0.157526254376,0.585185185185,0.184364060677,0.280390417036
1.0,30,train,632,2656,309,2333,0.1586846543,0.671625929862,0.213153456998,0.323604710701
1.0,30,test,167,741,116,690,0.165110851809,0.590106007067,0.194865810968,0.29298245614
1.0,31,train,649,2654,311,2316,0.161888701518,0.676041666667,0.218887015177,0.330700636943
1.0,31,test,166,740,117,691,0.165110851809,0.586572438163,0.193698949825,0.291228070175
1.0,32,train,656,2651,314,2309,0.163575042159,0.676288659794,0.221247892074,0.333418043202
1.0,32,test,173,738,119,684,0.170361726954,0.592465753425,0.20186697783,0.301131418625
1.0,33,train,703,2620,345,2262,0.176728499157,0.670801526718,0.237099494098,0.350361325692
1.0,33,test,185,729,128,672,0.182613768961,0.591054313099,0.215869311552,0.316239316239
1.0,34,train,742,2611,354,2223,0.184822934233,0.67700729927,0.250252951096,0.365427234671
1.0,34,test,194,723,134,663,0.191365227538,0.591463414634,0.226371061844,0.327426160338
1.0,35,train,896,2506,459,2069,0.22849915683,0.661254612546,0.302192242833,0.414814814815
1.0,35,test,236,693,164,621,0.233372228705,0.59,0.275379229872,0.375497215593
1.0,36,train,912,2503,462,2053,0.231703204047,0.663755458515,0.307588532884,0.420373357917
1.0,36,test,239,693,164,618,0.23512252042,0.593052109181,0.278879813302,0.379365079365
1.0,37,train,989,2457,508,1976,0.252445193929,0.660654642619,0.333558178752,0.443298969072
1.0,37,test,276,677,180,581,0.266044340723,0.605263157895,0.322053675613,0.420411271896
1.0,38,train,1006,2460,505,1959,0.254806070826,0.665784248842,0.339291736931,0.449508489723
1.0,38,test,279,674,183,578,0.269544924154,0.603896103896,0.325554259043,0.423047763457
1.0,39,train,1134,2384,581,1831,0.289207419899,0.661224489796,0.382462057336,0.484615384615
1.0,39,test,316,655,202,541,0.302217036173,0.610038610039,0.368728121354,0.459636363636
1.1,0,train,123,2838,127,2842,0.0421585160202,0.492,0.0414839797639,0.0765163297045
1.1,0,test,39,825,32,818,0.0414235705951,0.549295774648,0.0455075845974,0.0840517241379
1.1,1,train,81,2875,90,2884,0.0288364249578,0.473684210526,0.0273187183811,0.0516581632653
1.1,1,test,23,835,22,834,0.0262543757293,0.511111111111,0.0268378063011,0.0509977827051
1.1,2,train,66,2887,78,2899,0.0242833052277,0.458333333333,0.0222596964587,0.0424573817948
1.1,2,test,20,837,20,837,0.0233372228705,0.5,0.0233372228705,0.0445930880713
1.1,3,train,67,2889,76,2898,0.0241146711636,0.468531468531,0.0225969645868,0.0431145431145
1.1,3,test,20,838,19,837,0.0227537922987,0.512820512821,0.0233372228705,0.0446428571429
1.1,4,train,62,2892,73,2903,0.0227655986509,0.459259259259,0.020910623946,0.04
1.1,4,test,19,837,20,838,0.0227537922987,0.487179487179,0.022170361727,0.0424107142857
1.1,5,train,60,2896,69,2905,0.0217537942664,0.46511627907,0.0202360876897,0.0387847446671
1.1,5,test,20,838,19,837,0.0227537922987,0.512820512821,0.0233372228705,0.0446428571429
1.1,6,train,61,2898,67,2904,0.0215851602024,0.4765625,0.0205733558179,0.0394439055933
1.1,6,test,18,839,18,839,0.0210035005834,0.5,0.0210035005834,0.040313549832
1.1,7,train,61,2897,68,2904,0.0217537942664,0.472868217054,0.0205733558179,0.0394311570782
1.1,7,test,21,835,22,836,0.0250875145858,0.488372093023,0.024504084014,0.0466666666667
1.1,8,train,62,2892,73,2903,0.0227655986509,0.459259259259,0.020910623946,0.04
1.1,8,test,22,833,24,835,0.0268378063011,0.478260869565,0.0256709451575,0.0487264673311
1.1,9,train,65,2894,71,2900,0.022934232715,0.477941176471,0.0219224283305,0.0419219606579
1.1,9,test,23,832,25,834,0.0280046674446,0.479166666667,0.0268378063011,0.0508287292818
1.1,10,train,65,2894,71,2900,0.022934232715,0.477941176471,0.0219224283305,0.0419219606579
1.1,10,test,23,832,25,834,0.0280046674446,0.479166666667,0.0268378063011,0.0508287292818
1.1,11,train,67,2897,68,2898,0.0227655986509,0.496296296296,0.0225969645868,0.0432258064516
1.1,11,test,23,833,24,834,0.0274212368728,0.489361702128,0.0268378063011,0.0508849557522
1.1,12,train,69,2896,69,2896,0.0232715008432,0.5,0.0232715008432,0.0444730905575
1.1,12,test,25,832,25,832,0.0291715285881,0.5,0.0291715285881,0.0551267916207
1.1,13,train,74,2894,71,2891,0.0244519392917,0.510344827586,0.024957841484,0.0475884244373
1.1,13,test,24,829,28,833,0.0303383897316,0.461538461538,0.0280046674446,0.0528052805281
1.1,14,train,75,2894,71,2890,0.0246205733558,0.513698630137,0.0252951096121,0.0482160077146
1.1,14,test,25,829,28,832,0.0309218203034,0.471698113208,0.0291715285881,0.0549450549451
1.1,15,train,76,2893,72,2889,0.024957841484,0.513513513514,0.0256323777403,0.0488274975907
1.1,15,test,25,829,28,832,0.0309218203034,0.471698113208,0.0291715285881,0.0549450549451
1.1,16,train,78,2892,73,2887,0.0254637436762,0.516556291391,0.0263069139966,0.0500641848524
1.1,16,test,26,829,28,831,0.0315052508751,0.481481481481,0.0303383897316,0.0570801317234
1.1,17,train,77,2893,72,2888,0.0251264755481,0.51677852349,0.0259696458685,0.0494540783558
1.1,17,test,26,829,28,831,0.0315052508751,0.481481481481,0.0303383897316,0.0570801317234
